SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0.2270612864502788,-1.5071388889873785,-0.6927723123084977,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,1.4915100509913568,1.6089748675663715,2.4639172476774918,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,-1.1189648177386107,0.13493493787783845,-0.8536445847916053,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1,0.9612573432805821,1.3194907278758468,1.540155059731161,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1
0,-0.915021468619082,0.174863784731704,-0.684768279068496,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.5533706450415247,0.5026130693238494,0.6496184053717596,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0.5533706450415247,1.3144996220191139,1.1485511367333938,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,1.0428346829283937,-1.3174768664315177,-0.3598353142676646,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,1.2059893622240165,0.1499082554480381,0.8553484465625684,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,-0.38476876090830736,-1.517121100700845,-0.794405943174671,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,-0.9558101384429878,-1.340768693762939,-0.9246254070408498,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0.6757366545132419,-1.4788559557992238,-0.612028328634636,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,-1.2413308272103278,-1.1311422477801456,-0.9822588441893223,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1,0.18627261662637304,0.9185385573849479,0.5193109850963501,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,1.0428346829283937,1.1314924072722305,1.5340201001873137,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,0.8388913338088649,1.1780760619350734,1.2789904916226496,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0
0,-0.09924807214096716,0.4793212419924278,0.05916703020549264,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0
0,-0.05845940231706142,-0.5222273332586972,-0.34919258875073944,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
1,1.613876060463074,0.3162784506724775,1.3493336299049707,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
0,-0.3439800910844016,1.306181112257892,0.08887430742319072,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
1,-0.017670732493155674,-0.3408838204640584,-0.20338285134840384,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,1.3691440415196396,1.054962117468988,1.8170418359896758,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0
1,-1.2413308272103278,0.25638518039167896,-0.9403696042931604,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,-0.017670732493155674,0.2630399882006566,0.0178055287647156,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,0
0,0.023117937330750068,-0.13292107643350912,-0.11377725944454051,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0.6349479846893362,-1.4988203792261565,-0.6053876197377116,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-1.1189648177386107,0.16155416911374865,-0.8654747218331461,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1189648177386107,0.522577492750782,-0.8254765447354462,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.2821194970342338,1.2163412068366946,-0.9636120854323957,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.613876060463074,0.1166342164031502,1.1270677837787744,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
0,0.4310046355698075,-1.2792117215298964,-0.5200479136815415,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-1.2005421573864221,-0.24438910723388357,-0.9372251626631599,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
0,0.7981026639849592,0.5491967239866926,0.9067809568602705,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0
1,-1.2821194970342338,-0.8216936846626881,-0.990548735759324,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
1,-0.2216140816126844,0.7787875933964188,0.07704417038164996,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
0,-0.9558101384429878,0.13493493787783845,-0.7470634059062004,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0
0,-0.3439800910844016,1.0349976940420555,-0.07481257015530231,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-1.2821194970342338,-0.6836064226264035,-0.9887236402677851,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,1.3691440415196396,1.3344640454460464,2.1288473067128124,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
0,-0.7518667893234591,-0.3292379067983476,-0.6687382234861853,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-1.2821194970342338,-1.4971566772739122,-0.9994763112962487,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0.023117937330750068,-1.4738648499424907,-0.7046684166569614,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,1.124412022576205,0.22810224720352443,0.9156205759879646,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0
0,-0.915021468619082,-0.6669694031039595,-0.8167468711192906,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,1.002046013104488,0.8503267773429278,1.2917441709611137,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0
1,-0.38476876090830736,1.0050510589016561,0.014727054441638087,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,1.5730873906391682,0.8536541812474164,1.735594201041968,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1,-0.09924807214096716,0.8370171617249725,0.14716741764089408,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,-1.1189648177386107,1.1398109170334525,-0.8037073334508266,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1
0,0.0639066071546558,1.337791449350535,0.5902918073455946,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-0.7926554591473648,-1.5337581202232888,-0.8977327349185369,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.9965988082668935,-0.22276098185470627,-0.80186024885698,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
0,1.613876060463074,0.6989298996886881,1.6791701645204187,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,1.3283553716957337,1.4725513074823313,2.04438716474895,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.3439800910844016,1.1564479365558964,0.049381879678567685,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,0.2270612864502788,-1.4788559557992238,-0.6646482504569537,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-1.2821194970342338,-0.15954030766941935,-0.9817970730408607,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
0,1.613876060463074,1.564054914855773,2.5412749095959684,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-0.09924807214096716,-1.4522367245633134,-0.6951471353577288,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.5322987208152625,-1.5204485046053335,-0.3919174145345937,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,0.3902159657459017,-0.29263646384897085,0.04146580284779694,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,-0.05845940231706142,0.4759938380879392,0.08999575164088312,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1.3283553716957337,1.5008342406704858,2.1312221297620435,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0
0,0.7165253243371477,1.36607438253869,1.3409997601303538,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,1
1,-1.2413308272103278,-0.6719605089606927,-0.9670203962900887,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.4915100509913568,-1.4871744655604457,-0.386969866515362,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-0.46634610055611886,0.5325597044642487,-0.2540237539630289,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0
0,-0.5479234402039304,-1.5038114850828896,-0.8382522131762178,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0.2270612864502788,-1.4838470616559571,-0.6814479246200339,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.5479234402039304,0.6240633118376904,-0.3636174398645884,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1,0.5941593148654305,1.0033873569494118,0.9727922419879755,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
0,-1.2821194970342338,-1.508802590939623,-0.9996302350124024,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,0.7165253243371477,1.332800343493802,1.288467794717267,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-1.1189648177386107,0.6756380723572665,-0.7994194585008257,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.2005421573864221,-1.4938292733694234,-0.9810934217670145,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,1.287566701871828,1.1398109170334525,1.7057549892104236,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0
1,-0.6702894496756475,-0.8616225315165537,-0.7092421499369623,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
0,-0.5887121100278361,-1.3174768664315177,-0.8082810667308274,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,0.9204686734566764,-0.0048160261106907415,0.5825076651286699,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,0
0,0.0639066071546558,-0.2643535306608161,-0.17725979780686033,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
0,-1.2821194970342338,-1.500484081178401,-0.999520289500864,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,-0.017670732493155674,0.7005936016409324,0.14778311250550963,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1
1,1.5730873906391682,0.901901537862504,1.8878247563181507,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0
1,0.9204686734566764,0.6839565821184885,1.1355775663718528,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.6295007798517418,-0.006479728062935041,-0.5275022193638506,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,1
0,-1.2821194970342338,-1.5021477831306453,-0.9995422786031718,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,0.7573139941610534,0.9617948081433021,1.0811545381603038,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
0,-0.7926554591473648,-1.4938292733694234,-0.9121136078277703,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,-1.2005421573864221,-1.1877081141564547,-0.9649094424685498,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-0.8742327987951762,1.0416525018510332,-0.47079232451230124,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1
1,-1.2821194970342338,1.0050510589016561,-0.9664047014254732,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,1.5322987208152625,1.3527647669207348,2.1561577717789717,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
0,1.0428346829283937,0.1166342164031502,0.7386962588202383,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0
0,1.450721381167451,0.8420082675817059,1.761365428946588,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
0,0.349427295921996,0.44771090489978427,0.40400013259478945,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0
0,-0.8334441289712705,-1.5038114850828896,-0.8946102823908441,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.0428346829283937,0.36286210533532026,0.9337395962895064,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
0,0.6757366545132419,0.7421861504470423,0.9026250165241159,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0
1,0.7165253243371477,1.0033873569494118,1.1417345150180078,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.078176147914705,-1.522112206557578,-0.9535190874731629,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,0.9612573432805821,1.5657186168080173,1.8146890020427522,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,-0.7926554591473648,0.0966697929762172,-0.637821545641564,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
0,0.4717933053937132,-1.4738648499424907,-0.6009897992761724,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,-1.2821194970342338,-0.9464713310810177,-0.9921979184324012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-0.05845940231706142,-1.508802590939623,-0.7184335947015794,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-0.2216140816126844,-0.3808126673179237,-0.36550850266305024,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,-0.46634610055611886,-0.6636419991994706,-0.6008798537646338,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.2005421573864221,-1.4655463401812687,-0.976563666691629,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1.124412022576205,-0.9048787822749078,-0.0016988049822113755,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0.3902159657459017,-0.5105814195929866,-0.09438287120915222,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,1.5730873906391682,1.006714760853901,1.9694702931866281,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0
0,1.613876060463074,-0.006479728062935041,1.0789996061341498,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
0,1.613876060463074,0.02513060902970854,1.0431353802702967,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,-0.915021468619082,0.9967325491404343,-0.588917782109247,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0.3902159657459017,0.9834229335224794,0.7173888186840804,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,0
0,1.2467780320479223,1.247951543929338,1.8257495205035237,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0,1.450721381167451,1.5008342406704858,2.3393269940020835,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1
0,-1.1189648177386107,-1.5187848026530892,-0.9703847289431661,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,-1.2821194970342338,0.2913229213888116,-0.9758380263154749,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.4255574307322131,-0.32424680094161445,-0.48354600385076524,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,1
1,1.5730873906391682,-1.500484081178401,-0.39761259203228716,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
1,0.5941593148654305,0.18817340034965888,0.44712076222018243,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.2270612864502788,0.5358871083687373,0.3484556601655482,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,1.0836233527522994,0.505940473228338,1.0557571249949145,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0
0,0.10469527697856156,0.8303623539159949,0.38201103028709293,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
0,0.10469527697856156,-1.2875302312911185,-0.5882800981423237,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,-1.2413308272103278,1.023351780376345,-0.9346524376931593,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
0,0.5533706450415247,-1.1361333536368787,-0.3532605726776633,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
1,-1.078176147914705,0.30629623895901076,-0.8099302494039047,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.30319142126049586,-1.4971566772739122,-0.7835873048392843,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
1,-1.2821194970342338,-0.8399944061373766,-0.9907906158847085,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.2821194970342338,-0.47730738054809874,-0.9859969915816307,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0.3086386260980903,1.2562700536905602,0.7984626388925573,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0
0,0.10469527697856156,0.5042767712760937,0.23894993067321948,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,-0.915021468619082,-0.1312573744812646,-0.731363186858505,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0
0,-0.6702894496756475,0.11164311054641685,-0.5179369598600025,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
1,0.7981026639849592,1.4708876055300866,1.4756390335603795,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0,-1.078176147914705,-0.5122451215452309,-0.8707081281823779,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
0,-1.2821194970342338,0.13992604373457135,-0.9778390346254754,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.3691440415196396,-1.3041672508135624,-0.2541996667814905,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1.287566701871828,1.6705318397994138,2.2171555415805217,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,1.450721381167451,-0.34753862827303583,0.6079490564986747,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0
1,1.5322987208152625,1.346109959111757,2.2953707784889983,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
0,-1.2821194970342338,-0.6802790187219147,-0.9886796620631698,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0.6757366545132419,-0.42406891807627806,0.1280588877355059,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-1.2005421573864221,-1.5237759085098224,-0.9848975364662458,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,1.5322987208152625,0.9085563456714817,1.839118894706603,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
1,-1.2005421573864221,0.18318229449292597,-0.9182045891670024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.287566701871828,0.8553178831996607,1.5501820903834707,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0,-0.7926554591473648,-1.1560977770638114,-0.8401432759746796,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1.124412022576205,-1.4954929753216677,-0.48493131729615,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,-0.7110781194995532,0.4826486458969169,-0.49979595045615294,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.1597534875625164,1.1747486580305848,-0.8234315582208304,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.2678499562741845,-1.3540783093808941,-0.6060033146023271,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1.5730873906391682,-1.3424323957151836,-0.25217666936918237,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0
1,-0.7110781194995532,0.5092678771328271,-0.4729032783338401,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.915021468619082,-1.4938292733694234,-0.920843281443926,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1.613876060463074,1.6938236671308355,2.7195845402090795,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.18627261662637304,-0.20446026038001802,-0.03934414813298778,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,0
0,0.7981026639849592,1.3344640454460464,1.3784032231557457,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1
0,-1.1597534875625164,0.51425898298956,-0.8730389730269936,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,0.6757366545132419,0.04176762855215248,0.3986347916317116,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,0
